platform_shop_id,year_month,review_id,rating,sentiment_score,mismatch_type,content
ba_14737726,2025-08,ba_2025080401446343,1.0,0.2,low_rating_positive_text,"이렇게
맛없는 고추바사삭은 처음이에요
눅눅 그자체..
먹던데 먹을걸 그랬네요"
ba_14737726,2025-09,ba_2025091800000988,2.0,1.0,low_rating_positive_text,여기 오픈초기에 시켰을때 진짜 맛있어서 믿고 한 3~4번 시킨것같은데.. 그 첨시켰을때 맛은 한번도 안나더라고요.. 그리고 오늘은 닭도 덜익고.. 겉은 물반죽 투성이…ㅋㅋㅋ
ba_14737726,2025-07,ba_2025072902709806,4.0,-0.2,high_rating_negative_text,양념이 짬 근데 주는 소스중 하나가 짬 그냥 굽네 오리진 스타일도  있었으면 합니다
ba_14737726,2025-08,ba_2025081000983215,5.0,-0.2,high_rating_negative_text,담백하면서 촉촉하고 적당하게 입힌 양념이 잘 어울렸어요 :)
ba_14737726,2025-09,ba_2025090402359983,5.0,-0.2,high_rating_negative_text,혼자먹기 적당해요 ㅎㅎ
ba_14737726,2025-09,ba_2025090402359983,5.0,-0.2,high_rating_negative_text,혼자먹기 적당해요 ㅎㅎ
ba_14739815,2025-08,ba_2025081700212157,5.0,-0.2,high_rating_negative_text,굽네치킨 오리지날 윙봉 진짜 최애치킨!👍
ba_14739815,2025-09,ba_2025091102491337,2.0,0.2,low_rating_positive_text,포장 뜯고 10분정도 후에 찍었습니다 무가 꽁꽁 얼어있었습니다..  안느껴지셧나요..? 다 버리고 치킨만 묵었습니다 통닭은 맛나요
ba_14740022,2025-08,ba_2025080301600446,2.0,0.4,low_rating_positive_text,맛나게 먹고싶었는데 그러지 못해 속이 상했어요. 튀김파우더가 안퉈겨지고 그대로 있는게 상당수였어요. 튀김옷이 두꺼워서 그런 것 같아요. 오랜만의 치팅이라 가징 좋아하는 치킨으로 시킨건데 속상합니다.
ba_14744959,2025-08,ba_2025081702495596,1.0,0.2,low_rating_positive_text,자주시켜먹는데 왜 이렇게 다태워서주신건지 모르겠네요 순살이 태워서 과자가됬어요
ba_14746216,2025-08,ba_2025082301173550,4.0,-0.8,high_rating_negative_text,배달이 좀 늦어진건지 모르겠지만 습기차서 박스가 많이  젖어있었고.... 치킨이  바삭하디않고  눅눅해져서 별로였어요. 닭기름도 생겨서 느끼했고... 좀 아쉬웠어요
ba_14749296,2025-08,ba_2025090102912777,5.0,-0.2,high_rating_negative_text,배달을 하려면 제대로 하던가 이게뭔가요...늦어서 식어서 오는건 상관없는데 이렇게 빗물이 들어간거같이 오면 어떡할까요....
ba_14749296,2025-09,ba_2025092101697297,5.0,-0.2,high_rating_negative_text,ㅎㅎ.... 분명 정량일텐데 적어보이는건 제가 배고파서 작아보이는거겠죠..
ba_14754893,2025-09,ba_2025092101725789,2.0,1.0,low_rating_positive_text,"밥이 너무 되서 먹기가 불편할정도였네요.그리고 동치미 두개중 하나엔 뚜껑 열자마자
남자 머리카락처럼 짧은게 하나 들어있었네요.맛있게 먹으려다 기분만.."
ba_14754936,2025-08,ba_2025080903016902,4.0,-0.6,high_rating_negative_text,"배달기사진짜 
벨 누르지 말라고적어놨는네 영수증에도 출력되있고 문자달라했는데 벨은 왜눌러요? 문자도 안주고

현관문에도 신생아 자고 있다고 2개 붙여놨어요 뭐하자는겁니까? 요청사항못봤다곤 못하겠죠? 공용현관은 비번 치고 들어왔으니까요.

마감전 주문이라 그런가요? 많이 탓네요.. 
이건뭐 [●고추 타사삭...●]
굽네 되고나서 가도 홀에서는 안이랬는디"
ba_14754936,2025-09,ba_2025090602876800,1.0,1.0,low_rating_positive_text,"시카고피자 좋아해서 여러곳에서 배달시켜봤지만 이렇게 냉동피자보다 못한 맛은 첨이네요. 시카고피자는 치즈맛으로 먹는건데 치즈층 정말 일반 피자보다 얇은 느낌이고 까다로운 입맛 아니라서 그럭저럭 웬만하면 만족하고 먹는 편인데 첫 한입부터 이건 아니다 싶었어요.. 리뷰 봤으면서도 설마하면서, 요청사항까지 남겼는데.. 돈 버린 느낌이네요."
ba_14756888,2025-08,ba_2025082501504936,5.0,-0.2,high_rating_negative_text,"배가 아파서 쇠고기야채죽 시켰어요
간도 적절하고 뜨끈하니 속도 편하네요
고맙습니다"
ba_14756888,2025-08,ba_2025082501504936,5.0,-0.2,high_rating_negative_text,"배가 아파서 쇠고기야채죽 시켰어요
간도 적절하고 뜨끈하니 속도 편하네요
고맙습니다"
ba_14757543,2025-08,ba_2025081701881395,5.0,-0.2,high_rating_negative_text,짭짤하니 너무 제 스타일이었어요  3개정도만 먹어도 배부르더라구요 역시 장각구이 👍 👍
ba_14757543,2025-09,ba_2025091802830454,5.0,-0.4,high_rating_negative_text,"아..막 먹다가 무슨 순살에 뼈가 나와서 시원하게 입 안 찢어지고 피한번 나주고 반죽은 안익은듯한맛에 정말 하…..
제로콜라로 바꿔주셔서 5점남기는데 그외에는 정말 아닌거같아요요 이건… 너무 실망이 크네요"
ba_14757543,2025-09,ba_2025091802830454,5.0,-0.4,high_rating_negative_text,"아..막 먹다가 무슨 순살에 뼈가 나와서 시원하게 입 안 찢어지고 피한번 나주고 반죽은 안익은듯한맛에 정말 하…..
제로콜라로 바꿔주셔서 5점남기는데 그외에는 정말 아닌거같아요요 이건… 너무 실망이 크네요"
ba_14757543,2025-09,ba_2025092402767404,5.0,-0.4,high_rating_negative_text,와 올때 냄새부터 미쳤구 맛은 진짜 더 미쳤어요!!!
ba_14757711,2025-08,ba_2025080502511174,1.0,0.4,low_rating_positive_text,"고추바사삭은 바삭함이 생명인데
배달이느려서 다 눅눅해져서옴
하루지난치킨먹는맛"
ba_14757711,2025-09,ba_2025091002528597,5.0,-0.2,high_rating_negative_text,"사장님 맛은 있는데
양이 적은거 같아요 
순살 원래 양이 적은가요?"
ba_14766686,2025-07,ba_2025072701434250,2.0,0.8,low_rating_positive_text,너무 맛없….ㅠㅠ 예전에 먹었던 볼케이노가 아니네오..불맛 하나도 없고 양념이 진짜 니맛도내맛도 아니에요….배달도 한시간반이나 걸렸구…이건 그냥 굽네치킨 자체에서 양념맛이 변한걸까여?….
ba_14766686,2025-08,ba_2025080802650218,1.0,0.2,low_rating_positive_text,"사진상으론 색이 찐하게 보이는데
하다 만 것같은... 감자도 좀 덜 익구요
그냥 오리지널굽네도 아니고 오븐바사삭으로 시켰는데
먹었던 바사삭이 아니네요?
닭기름과 시즈닝?이 덕지덕지 ... 이런 치킨 첨봐요
사장님 바뀌셨나요???? 음...
매장가서 픽업도 종종했었는데 친절히 잘 해주셨는데ㅜㅜㅜㅜ 이러지 않았었능디 속상
에어프라이기에 다시 구워서 먹고있습니다..."
ba_14766686,2025-08,ba_2025082802619643,5.0,-1.0,high_rating_negative_text,"배달이 1시간 20분만에... 기사님수가 부족한건가봐요
예상시간 40분만에 온대서 시킨건데 그 두배가 걸렸네요

업주랑 배달기사님이 무슨 잘못이 있겠어요
배민 수.수료 문제로 이탈하신거라고 생각하고 그냥 먹습니다...
치킨은 뭐 당연히 눅눅해졌지만... 사장님 잘못도 아닐테구.."
ba_14766686,2025-08,ba_2025082802619643,5.0,-1.0,high_rating_negative_text,"배달이 1시간 20분만에... 기사님수가 부족한건가봐요
예상시간 40분만에 온대서 시킨건데 그 두배가 걸렸네요

업주랑 배달기사님이 무슨 잘못이 있겠어요
배민 수.수료 문제로 이탈하신거라고 생각하고 그냥 먹습니다...
치킨은 뭐 당연히 눅눅해졌지만... 사장님 잘못도 아닐테구.."
ba_14766686,2025-09,ba_2025090401050416,5.0,-0.8,high_rating_negative_text,"장각구이를 시켰는데
고블링 마블링 소스를 받았습니다
소스가 아예 바뀌게 된건지
실수로 잘못 보낸건지 여쭤보려고
전화도 드렸는데 안받으시기에..
그냥 먹긴 했는데,
다른 리뷰들 보니 잘못 온게 맞네요
많이 바쁘시겠지만 조금 더 신경 써 주세요"
ba_14766686,2025-09,ba_2025090401050416,5.0,-0.8,high_rating_negative_text,"장각구이를 시켰는데
고블링 마블링 소스를 받았습니다
소스가 아예 바뀌게 된건지
실수로 잘못 보낸건지 여쭤보려고
전화도 드렸는데 안받으시기에..
그냥 먹긴 했는데,
다른 리뷰들 보니 잘못 온게 맞네요
많이 바쁘시겠지만 조금 더 신경 써 주세요"
ba_14766686,2025-09,ba_2025091402565101,5.0,-0.4,high_rating_negative_text,"웻지는 차갑고 아무 소스도 없고 서비스인데 1000원을 받았는데 콜라도 샐러드도 미니미니, 치킨무도 없고 1인메뉴에 소스랑 치킨무 있지 않나요?"
ba_14766686,2025-09,ba_2025091402565101,5.0,-0.4,high_rating_negative_text,"웻지는 차갑고 아무 소스도 없고 서비스인데 1000원을 받았는데 콜라도 샐러드도 미니미니, 치킨무도 없고 1인메뉴에 소스랑 치킨무 있지 않나요?"
ba_14767932,2025-08,ba_2025082400226895,5.0,-0.2,high_rating_negative_text,죽이 너무 묽지도 뻑뻑하지도 않게 딱 적당합니다!
ba_14767932,2025-08,ba_2025082400226895,5.0,-0.2,high_rating_negative_text,죽이 너무 묽지도 뻑뻑하지도 않게 딱 적당합니다!
ba_14773135,2025-08,ba_2025081202591681,4.0,-0.4,high_rating_negative_text,팥죽이 묽어요 삼계죽에도 물을 좀 많이 타신것 같은게 죽을 다 퍼먹고 국물이 마셔야할 정도로 남네요 본죽 20년간 먹으면서 처음이에요 동치미 국물도 슴슴한게 전반적으로 물탄 느낌입니다
ba_14773140,2025-09,ba_2025090402991164,5.0,-0.2,high_rating_negative_text,여기처럼 적정한 온도에 걸맞은 시간에 배송해 주는 굽네는 처음 봤습니다 꼬!!!!!!옥 드세요!!
ba_14773140,2025-09,ba_2025090402991164,5.0,-0.2,high_rating_negative_text,여기처럼 적정한 온도에 걸맞은 시간에 배송해 주는 굽네는 처음 봤습니다 꼬!!!!!!옥 드세요!!
ba_14773140,2025-09,ba_2025092102509769,5.0,-0.2,high_rating_negative_text,이건 아니죠 갯수로 들어있는건데 다리한개는 반쪽밖에 없어요 여태껏 치킨 여러곳 시켜봤지만 이런적은 첨이네요 담부턴 신경써주세요
ba_14773773,2025-08,ba_2025082400228822,5.0,-0.2,high_rating_negative_text,"호불호 많이 갈리던데 전 완전 호예요
기대가 크면 실망도 크잖아요 근데 이거는 기대 이상임 치킨 안 좋아하는데 이거는 하나도 안 남기고 다 먹었어요 완전 맛도리네"
ba_14773773,2025-08,ba_2025082400228822,5.0,-0.2,high_rating_negative_text,"호불호 많이 갈리던데 전 완전 호예요
기대가 크면 실망도 크잖아요 근데 이거는 기대 이상임 치킨 안 좋아하는데 이거는 하나도 안 남기고 다 먹었어요 완전 맛도리네"
ba_14773773,2025-09,ba_2025092902714887,5.0,-0.2,high_rating_negative_text,"잘먹었습니다👍🏼
음료가누락되었어요😭
다음에는 잘 챙겨주세요 🙏"
ba_14775705,2025-09,ba_2025090202415367,2.0,0.2,low_rating_positive_text,죽이 너무 물러요ㅠㅠ 맛없어서  절반이상 버렸네요... 원대점에서는 두번다시 안시켜 먹을 겁니다.
ba_14776515,2025-09,ba_2025092103003111,5.0,-0.6,high_rating_negative_text,시간맞춰갔는데 늦게왔다고 하셔서 당황스러웠어요. 40분 걸린다고 해서 맞춰서 간건데 다음엔 시간맞춰 조리해주세요.
ba_14782074,2025-09,ba_2025091202718622,5.0,-0.2,high_rating_negative_text,냄새부터 쥑임 맛도 쥑임.. 담주에 장각1다리 이벤트할때 또 시킬거임..
ba_14782074,2025-09,ba_2025091202718622,5.0,-0.2,high_rating_negative_text,냄새부터 쥑임 맛도 쥑임.. 담주에 장각1다리 이벤트할때 또 시킬거임..
ba_14783596,2025-09,ba_2025090202621494,5.0,-1.0,high_rating_negative_text,"제가 부산에서 이사만 4번 다니면서
굽네치킨 지점 최소 10군데 이상 시켜봤는데
여기가 진짭니다
치킨 진짜 잘튀기십니다
제가볼때 사장님 진짜 60년인생
평생토록 치킨만 튀긴분같이 진짜 잘튀기십니다
사상에서 굽네 먹을때 육즙이 느껴진건 오랜만입니다진짜 제가 리뷰 잘 안쓰는데 여긴 써야할거같아요..
최근 주문수 보니 아직 가게 생긴지 얼마 안된거같은데 이 지점이 아마 사상 굽네 1번 먹지않을까 싶습니다 사장님 왜 이제야 나타나셨어"
ba_14788494,2025-09,ba_2025090902955974,4.0,-0.2,high_rating_negative_text,배달이 많이 늦어져서 웨지감자는 많이 눅눅해졌네요
ba_14788494,2025-09,ba_2025090902955974,4.0,-0.2,high_rating_negative_text,배달이 많이 늦어져서 웨지감자는 많이 눅눅해졌네요
ba_14788494,2025-09,ba_2025091202726478,4.0,-0.4,high_rating_negative_text,음식 양이 적어보이는건 기분탓이겠죠..? 다른 가게에서 시키면 이거보다 양은 많아보였는데 이건 적어보이네요..
ba_14789833,2025-09,ba_2025092302643483,5.0,-0.2,high_rating_negative_text,맛이썽요 젓가락이 빠졌네여 ㅠㅠ
ba_14789833,2025-09,ba_2025092302643483,5.0,-0.2,high_rating_negative_text,맛이썽요 젓가락이 빠졌네여 ㅠㅠ
ba_14789844,2025-09,ba_2025092502108725,2.0,0.2,low_rating_positive_text,"다 식어서 왔네요. 그래도 맛있습니다.
사장님이 무슨 잘못이 있겠습니까."
ba_14791302,2025-09,ba_2025093000002774,5.0,-0.4,high_rating_negative_text,"앗 볼케이노로 잘못시켜써유
본의아니게 스트레스 해소~~~
담에 장각으러 다시 시쿄야게써요"
ba_14795104,2025-09,ba_2025091902923729,4.0,-0.4,high_rating_negative_text,라이더도착후에 시간추가되더니 음식이 식었네요
ba_10015935,2025-02,ba_2025022803070067,2.0,1.0,low_rating_positive_text,"고추바사삭만 거의 먹는데 닭 비린맛이 나는건 첨이네요
그래도 피자는 맛있네요"
ba_10020109,2025-03,ba_2025030902959165,2.0,1.0,low_rating_positive_text,내가 느끼기엔 거의 대부분 탄 맛.. 포장하기 전에 한번 확인해줬으면 좋겠습니다. 그래도 대처는 잘해주셔서 좋았어요
ba_10022124,2025-03,ba_2025030902504260,2.0,0.2,low_rating_positive_text,"배달이 많이 느려요…(라이더님이 픽업 후 배송 완료까지 43분)
치킨이 차갑고 상자도 젖어서 왔어요!
콤보 자체는 좋았어요…"
ba_10040679,2025-04,ba_2025040202044070,4.0,-0.2,high_rating_negative_text,써비스나오는 콜라가난왔네요..어제평가점은 주던데..아쉬웠어요
ba_10040685,2025-02,ba_2025020802525247,5.0,-0.2,high_rating_negative_text,맛있긴 한데 배달이 너무 늦게와서 다 식어서 아쉽네요….
ba_10040685,2025-04,ba_2025041302957423,5.0,-0.2,high_rating_negative_text,양이 너무적어요 ㅠㅠ
ba_10204887,2025-02,ba_2025021402652949,4.0,-1.0,high_rating_negative_text,이름은 오븐바사삭인데 전혀 바사삭이 아님 눅눅 그자체ㅠㅠ 감자튀김은 떡이되서 옴..ㅠㅠ  오자마자 에어프라이기 직행.. 첫주문인데 애들이 좀 많이 실망한듯ㅠㅠ  다음엔 한집배달로 주문해봐야 겠어요.. 알뜰배달이라 너무 여러집을 거쳐 너무 배달이 늦게온 탓인듯..
ba_10204887,2025-03,ba_2025030202159877,5.0,-0.2,high_rating_negative_text,고추바사삭이랑 오븐바사삭 같이시켰는데 고추바사삭은 좀 눅눅해서 아쉬웠습니다
ba_10401021,2025-03,ba_2025030303170886,1.0,0.8,low_rating_positive_text,잘먹다가 파우더가 덜 튀겨졌는지 밀가루맛이라해야하나 식감도 푸석푸석거리고 맛도 이상해서 먹다 버렷네요 ㅜ
ba_10401021,2025-04,ba_2025041702491221,5.0,-0.2,high_rating_negative_text,양념반반 주문했는데 후라이드로만 메뉴가 잘못배달왔었는데 재배달해주셔서 감사합니다
ba_10469515,2025-02,ba_2025022303086608,5.0,-0.2,high_rating_negative_text,"넘 늦은 저녁으로 시켰는데~
잘 먹을께요~~
제 소스가 ㅋㅋ러블링 하나가 잘못 왔어요~~요블링이 두개로~~
담에 또 주문 하러 올께요~~"
ba_10469515,2025-03,ba_2025030402409905,5.0,-0.2,high_rating_negative_text,역시 내 최애 고추바사삭! 배달이 예상시간보다 조금 늘어난게 아쉽긴한데 그래도 5점!
ba_10469515,2025-03,ba_2025030802793672,5.0,-0.2,high_rating_negative_text,토요일이라 배달 좀 늦게와서 조금 눅눅했는데 맛있었어요 타이밍이 안맞았어..ㅠㅠ 담에 또 시킬것같아용
